"","ID_Yapper","ID","participant","TIME_total","Game_Feelings","Age","Gender","Town","Country","Studies","CSP","CSP_Other","Writing_Script_C","Writing_Script","Writing_Language","Subjective_SES","Pay_Distance","Pay_Amount","Pay_Month","Household_Nb","PESS_1","PESS_2","PESS_3","PESS_4","PESS_5","PESS_6","PESS_7","PESS_8","PESS_Mean","SoundCalibration","SoundProblem","Check_Sound","Check_Uncomfort","Check_Volume","Knew","KnewTask","KnewIB","PrimaryTask","PrimaryTask_C","Congruency","Congruency_C","Threat","Threat_C","Count_Trial1","Count_TrialCritical","Count_TrialDivided","Error_Trial1","Error_TrialCritic","Error_TrialDivided","PleasureTrial1","PleasureCritical","PleasureDivided","ArousalTrial1","ArousalCritical","ArousalDivided","SenseControlTrial1","SenseControlCritical","SenseControlDivided","Noticing_Critic","Noticing_Divided","Noticing_Full","Angry_pretest","Happy_pretest","Depressed_pretest","Calm_pretest_Recod","Nervous_pretest","Anxious_pretest","Tense_pretest","Stressed_pretest","Angry","Happy","Depressed","Calm_Recod","Nervous","Anxious","Tense","Stressed","FearScore_pre","FearScore_post","FearScore","FearMean_pre","FearMean_post","FearMean"
"823","XXXX",847,"s.6bc4177e-b39c-4886-b175-ac87b2dcf1e4.txt",9,"je n'ai rien resenti de particulier",36,2,"lille","france",8,5,NA,1,"LatinScript",NA,7,30,"3500","5000",4,2,5,2,2,2,2,6,5,3.25,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,18,17,8,7,3,0,5,5,5,5,5,5,5,5,6,1,1,0,2,4,1,2,2,3,4,3,1,4,1,4,1,1,1,1,0.128012183424006,-1.10793820725763,-1.23595039068163,3,1,-2
"824","XXXX",1732,"s.e5ceccee-5b43-40ad-bc08-29830778638b.txt",12,"LE CALME",30,1,"BOISSY SAINT LEGER","FRANCE",8,5,NA,1,"LatinScript",NA,5,14,"500","1500",1,7,7,5,7,7,7,7,7,6.75,"SoftSound",NA,0.5,0.5,0.5,-0.5,0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,14,16,12,5,4,9,5,5,5,5,5,5,5,5,5,0,0,1,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"825","XXXX",108,"s.0d8f6e3f-308a-4d90-8b08-5d0106c25c64.txt",16,"J'ai ressenti une curiosit<e9> par rapport a l'utilit<e9> finale des test",27,2,"Venissieux","France",1,5,NA,1,"LatinScript",NA,6,24,"2000","2600",1,2,2,1,1,1,2,1,2,1.5,"SoftSound",NA,0.5,-0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,0,0,18,23,23,6,5,7,7,2,1,3,9,9,8,0,0,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"826","XXXX",1000,"s.7f911355-fe97-48d4-8cb1-f34463016aeb.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,5,1,3,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,-0.201669234794554,NA,NA,2.25,NA,NA
"827","XXXX",1189,"s.9a0d2604-3a8b-4979-9c9a-bc276ffdc98a.txt",8,"SATISFACTION",46,1,"DIJON","FRANCE",6,2,NA,1,"LatinScript",NA,9,1,"4000","20000",2,2,4,2,2,2,2,4,4,2.75,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,26,15,15,7,5,6,4,4,6,6,6,6,6,5,6,0,1,1,5,5,2,4,2,3,4,6,2,3,2,2,4,2,4,3,0.759093632161676,0.293571543438606,-0.465522088723069,3.75,3.25,-0.5
"828","XXXX",815,"s.67b478d1-3b3c-4d7c-9af3-6b4c3be0a030.txt",10,"une fotre concentration",44,2,"PARIS","FRANCE",5,3,NA,1,"LatinScript",NA,6,4,"2000","4100",3,3,6,6,6,6,6,3,6,5.25,"LoudSound",NA,-0.5,NA,NA,0.5,0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,11,8,0,1,0,5,5,6,8,3,4,8,7,7,0,0,1,3,4,3,3,2,4,2,4,1,4,1,1,1,1,1,1,0.247650398140295,-1.10793820725763,-1.35558860539792,3,1,-2
"829","XXXX",1270,"s.a65a6b8d-0b5d-458d-b0a3-ff7bb99fdbd8.txt",10,"il fallait se concentrer",38,1,"valence","france",3,5,NA,1,"LatinScript",NA,5,24,"1700","1700",1,4,4,4,4,2,4,5,6,4.125,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,11,8,0,1,0,3,3,2,8,7,8,3,2,2,0,0,1,5,3,2,6,3,6,5,6,5,1,4,6,6,6,5,5,1.48068753484795,1.64388331899223,0.163195784144278,5,5.5,0.5
"830","XXXX",604,"s.4eb706fa-4eb5-4057-a1dd-ed8dfe5c5c8b.txt",9,"sensation d<e9>sagr<e9>able quant au cris entendu, mais exp<e9>rience enrichissante.",18,2,"ILLZACH","FRANCE",3,8,NA,1,"LatinScript",NA,6,25,"500","1000",1,3,5,3,7,5,5,7,6,5.125,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,20,13,9,9,1,1,4,3,5,7,6,5,5,4,5,0,0,0,3,5,3,3,6,6,5,6,1,2,2,5,5,6,5,5,2.03099889516474,1.45995174183559,-0.571047153329153,5.75,5.25,-0.5
"831","XXXX",1652,"s.d9c669e9-7667-48a6-b07b-fb6627aeb6eb.txt",13,"du calme",45,2,"Viviers","france",7,5,NA,2,"OtherScript","anglais",5,25,"1700","2500",4,6,6,7,6,7,3,5,1,5.125,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,11,22,0,1,14,5,4,6,1,2,1,8,9,9,1,1,1,2,6,1,3,3,2,3,1,1,2,1,1,1,1,1,1,-0.365830931457588,-1.10793820725763,-0.742107275800038,2.25,1,-1.25
"832","XXXX",507,"s.41c6716e-e6fd-47cb-a8de-92e991f4f4db.txt",10,"C'etait agreable",44,1,"MARSEILLE","FRANCE",5,9,NA,1,"LatinScript",NA,2,1,"500","600",4,6,6,7,6,6,7,6,6,6.25,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,18,11,8,8,1,0,7,7,6,6,6,5,6,7,7,0,1,1,5,3,5,3,5,5,5,5,2,4,2,3,2,2,3,2,1.49640253543729,-0.384178042145102,-1.88058057758239,5,2.25,-2.75
"833","XXXX",1486,"s.c32590ad-590f-4e35-ad60-30a694d6373b.txt",12,"Concentration",26,1,"Meudon","France",8,5,NA,1,"LatinScript",NA,6,1,"1000","2000",2,5,3,1,4,2,6,2,2,3.125,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,12,8,0,0,0,7,7,7,5,5,5,5,5,5,0,0,1,1,5,1,4,2,2,2,2,1,4,1,3,2,1,1,2,-0.454668081103413,-0.725538772439019,-0.270870691335607,2,1.5,-0.5
"834","XXXX",1230,"s.a14cf241-25d0-4803-8fc9-8e4a4f4e0492.txt",12,"cette t<e2>che <e9>tait tr<e8>s stessante <e0> cause des cris et alarmes.",54,1,"SAINT PAUL","FRANCE",3,5,NA,1,"LatinScript",NA,5,12,"1200","1500",2,6,3,3,7,2,7,6,6,5,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,10,11,8,0,1,0,3,1,1,6,2,6,8,7,6,0,0,1,4,3,3,4,5,3,5,4,4,1,4,6,1,1,1,3,1.00444453910614,-0.711002491933681,-1.71544703103982,4.25,1.5,-2.75
"835","XXXX",1242,"s.a30b3ab3-f20f-400f-a0f5-ed751ad9fa37.txt",19,"Dans l'ensemble le son <e9>tait tr<e8>s supportable",38,1,"Fontenay le comte","France",3,2,NA,1,"LatinScript",NA,4,15,"3200","3200",6,3,7,3,3,3,6,3,7,4.375,"LoudSound",NA,0.5,-0.5,0.5,0.5,0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,10,10,8,0,2,0,4,3,4,6,5,5,7,6,6,0,1,0,1,5,1,2,1,1,7,1,1,4,1,3,3,2,5,2,-0.410461878566954,0.0225906822284659,0.43305256079542,2.5,3,0.5
"836","XXXX",66,"s.069dfe6b-98b5-4766-9d5a-4e8d4f6b41bd.txt",12,"ras",75,2,"les garennes sur loire","france",6,7,NA,1,"LatinScript",NA,5,23,"2500","2500",1,1,1,1,1,1,1,1,1,1,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,11,2,0,1,10,8,5,5,5,5,2,2,5,5,5,0,0,1,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"837","XXXX",1516,"s.c7234119-f6bc-46b1-b70b-1b969e071da5.txt",9,"Au fur et a mesures des videos, les cris <e9>taient des plus en plus derangeant",28,1,"chantraine","france",5,5,NA,1,"LatinScript",NA,5,17,"1850","1850",2,4,5,4,5,5,5,5,5,4.75,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,11,12,9,0,2,1,2,3,1,5,5,6,5,5,4,0,0,1,5,4,5,5,6,7,7,7,4,1,4,5,6,6,7,6,2.61367915969216,2.06518832387113,-0.548490835821031,6.75,6.25,-0.5
"838","XXXX",1673,"s.ddb87322-8103-46f0-892f-839aacf63a14.txt",15,"Je n'ai rien ressenti de particulier.",55,2,"ALES","FRANCE",8,4,NA,2,"OtherScript","arabe",6,21,"3500","5700",4,1,1,1,1,1,1,2,3,1.375,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,12,13,8,1,1,0,7,7,7,2,3,2,8,8,8,0,0,1,1,3,1,2,1,1,1,1,1,3,1,2,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"839","XXXX",952,"s.79d959e9-ea53-48b9-8052-7f7d7e32231a.txt",12,"Du calme",28,2,"Saint Nazaire","France",5,4,NA,1,"LatinScript",NA,6,24,"2000","2000",1,3,2,2,2,2,4,2,2,2.375,"LoudSound",NA,-0.5,NA,NA,-0.5,0.5,0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,11,12,8,0,2,0,5,5,5,2,2,2,8,8,8,1,1,1,2,5,2,2,2,2,2,2,2,5,2,2,2,2,2,2,-0.454668081103413,-0.495596615753568,-0.0409285346501554,2,2,0
"840","XXXX",1209,"s.9de04716-6528-4858-b710-977999b30878.txt",19,"J'ai ressentis du stress et de l'angoisse quand les personnes criaient. Cependant, l'alarme sonore m'a beaucoup moins stress<e9> que les cris humains.",22,1,"Rouen","France",5,8,NA,1,"LatinScript",NA,3,25,"382","723",2,6,5,1,3,1,3,3,5,3.375,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,10,11,8,0,1,0,4,1,2,7,9,8,8,3,4,0,1,1,1,2,1,2,2,2,2,5,1,1,1,5,5,3,7,6,0.176413367634258,1.52568599748354,1.34927262984928,2.75,5.25,2.5
"841","XXXX",366,"s.2f240954-c834-4f18-b737-fed470cb90e3.txt",7,"Rien de sp<e9>cial",27,1,"CAEN","France",8,5,NA,1,"LatinScript",NA,6,22,"1500","3500",1,2,5,2,2,1,5,6,6,3.625,"SoftSound",NA,-0.5,NA,NA,-0.5,0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,21,20,18,2,3,6,4,5,9,9,9,9,8,8,8,1,1,1,1,4,1,1,1,1,1,2,1,1,1,2,1,1,1,1,-0.89466447037109,-1.10793820725763,-0.213273736886536,1.25,1,-0.25
"842","XXXX",734,"s.5e353ee3-ff7c-42db-9e94-2df1c8907f88.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,3,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-1.10502495328365,NA,NA,1,NA,NA
"843","XXXX",1559,"s.cc5f689c-8432-4640-9ca1-485eaf605318.txt",9,"Aucune vid<e9>o n'a fonctionn<e9> cela est tr<e8>s frustrant",36,2,"Le poir<e9> sur vie","France",5,3,NA,2,"OtherScript","Arabe",8,10,"4000","5500",4,1,1,1,1,3,2,3,1,1.625,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,0,0,0,19,20,21,4,3,2,6,7,7,4,3,2,0,0,0,2,4,1,4,1,2,1,2,1,3,1,6,3,1,3,3,-0.753865713661794,-0.120302190403479,0.633563523258314,1.5,2.5,1
"844","XXXX",244,"s.1f81ca3c-6d73-46ba-82c8-89fe93d01db1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,8,NA,NA,3,NA,NA,5,NA,NA,3,NA,NA,7,NA,NA,0,0,0,1,3,5,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.591906414959489,NA,NA,2,NA,NA
"845","XXXX",865,"s.6e303edc-7815-4c7a-aadd-36aba95cb4bf.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","XXXX",1262,"s.a54abd49-c863-44d7-b323-f042f5e0b736.txt",11,"Un peu de stress de me tromper",30,1,"Bessi<e8>res","France",8,3,NA,1,"LatinScript",NA,7,6,"2700","5200",3,2,4,1,1,3,2,2,5,2.5,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,22,18,20,1,5,4,5,4,5,5,6,6,7,6,6,1,1,1,1,4,2,4,1,4,4,5,1,1,1,4,4,3,4,2,0.506094785852817,0.213627268853619,-0.292467516999198,3.5,3.25,-0.25
"847","XXXX",743,"s.5f7efb69-8bec-48fa-b9a4-6f392637f5f6.txt",6,"Rien sortant de l'ordinaire, de la concentration surtout",22,2,"Caen","France",8,8,NA,1,"LatinScript",NA,6,16,"450","300",1,7,6,3,7,5,7,5,7,5.875,"LoudSound",NA,-0.5,NA,NA,-0.5,0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,12,8,0,0,0,4,6,5,2,1,1,8,7,5,1,1,1,2,4,4,4,3,3,3,3,1,2,3,6,2,3,3,2,0.195688791076822,-0.265654459068117,-0.461343250144939,3,2.5,-0.5
"848","XXXX",189,"s.17abda66-bdfb-43cb-b4ed-39d7f52695b1.txt",11,"Aux aguets pour ne pas faire d'erreur sur le~~Nombre de rebonds",37,1,"Lyon","France",8,3,NA,2,"OtherScript","Arabe",5,2,NA,NA,6,3,3,1,3,1,4,4,3,2.75,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,16,18,18,3,2,3,8,7,7,2,4,3,9,7,9,1,1,1,1,5,1,2,1,1,1,1,1,5,1,1,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"849","XXXX",683,"s.58121828-b46a-4832-b1be-702e00b98a25.txt",9,"J'atais un peu tendu par la sir<e8>ne et les differents cris",48,2,"CHATEAU-GAILLARD","FRANCE",5,5,NA,1,"LatinScript",NA,5,13,"2200","5100",5,3,6,3,2,2,5,5,5,3.875,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,12,11,8,2,1,0,2,3,3,6,6,7,4,5,4,0,0,1,1,4,1,1,1,1,1,1,1,2,2,4,5,4,4,4,-1.10502495328365,0.913018144411183,2.01804309769483,1,4.25,3.25
"850","XXXX",1058,"s.874bad9e-0fea-4625-8917-c34760664bce.txt",12,"certains cris <e9>taient effrayant",39,1,"JOEUF","France",5,9,NA,1,"LatinScript",NA,2,6,"500","500",1,6,6,6,6,6,6,6,6,6,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,10,12,8,0,0,0,5,4,5,2,2,2,9,9,9,0,1,0,1,5,4,3,2,3,1,1,1,1,1,2,4,1,5,3,-0.639990319759455,0.286466533970088,0.926456853729543,1.75,3.25,1.5
"851","XXXX",256,"s.2103bca5-0c95-49e3-989c-4fa31a27b433.txt",28,"De la motivation",43,2,"Chalon sur Sa<f4>ne","France",0,5,NA,2,"OtherScript","Tunisien",6,15,"1200","1200",5,5,7,7,6,3,1,2,2,4.125,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,9,9,8,1,3,0,3,1,1,1,9,1,1,1,1,0,0,1,1,7,1,1,1,1,1,1,1,7,1,1,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"852","XXXX",1644,"s.d8c6f4e9-85a3-460e-96b4-ed783b94ed76.txt",10,"tension et demande de concentration",43,2,"cremieu","France",8,5,NA,1,"LatinScript",NA,7,18,"2600","3100",2,3,5,2,3,2,3,4,4,3.25,"SoftSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,10,11,8,0,1,0,4,3,4,4,5,4,8,7,7,0,1,1,3,3,4,3,3,4,3,4,2,2,3,3,4,3,5,4,0.546848030698676,0.72198155778603,0.175133527087354,3.5,4,0.5
"853","XXXX",1075,"s.8aa80014-970e-4d8c-8acb-dab665bfb938.txt",5,"stresse",24,1,"paris","france",0,5,NA,1,"LatinScript",NA,1,31,"1000","1000",1,7,7,7,7,7,7,7,7,7,"SoftSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,13,12,8,3,0,0,4,3,4,7,6,7,4,4,7,0,1,1,2,6,2,3,2,2,2,2,5,5,6,3,5,6,5,6,-0.454668081103413,1.65841959949756,2.11308768060098,2,5.5,3.5
"854","XXXX",1239,"s.a22a42aa-0512-48f7-a9d8-356d9d10b612.txt",8,"rien de sp<e9>cifique, juste de la concentration",43,1,"Houplines","FRANCE",5,2,NA,1,"LatinScript",NA,4,3,"3000","5800",4,1,2,1,1,1,2,5,6,2.375,"LoudSound",NA,-0.5,NA,NA,-0.5,0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,11,8,0,1,0,5,5,5,6,5,5,6,5,5,0,1,1,1,5,1,2,2,2,3,3,1,2,1,2,1,2,2,2,-0.128547085738073,-0.679528192910203,-0.550981107172129,2.5,1.75,-0.75
"855","XXXX",415,"s.3582b1a7-61fe-4817-8b98-2bf35f7a00c1.txt",9,"C'est une t<e2>che <e0> la fois simple et complexe",42,1,"Bagn<e8>res de Bigorre","France",8,3,NA,1,"LatinScript",NA,4,5,"1500","1800",5,5,3,2,3,3,4,4,4,3.5,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,20,17,20,3,6,4,4,3,4,4,4,4,7,4,5,0,1,0,2,4,2,3,3,3,3,3,1,1,2,6,3,5,4,5,0.195688791076822,0.862146430836871,0.666457639760049,3,4.25,1.25
"856","XXXX",1249,"s.a4593b51-f8a5-41a7-9793-480eced999c8.txt",16,"Trouver du travail",38,1,"Le caire","Egypte",2,9,NA,2,"OtherScript","Arabe",5,6,"120","1400",9,7,6,5,7,7,7,6,6,6.375,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,6,14,15,13,6,6,7,8,7,3,2,2,8,7,6,0,1,1,2,3,7,5,6,6,3,6,1,3,1,1,1,1,1,1,1.79947787025918,-1.10793820725763,-2.90741607751681,5.25,1,-4.25
"857","XXXX",1593,"s.d29f2f3e-1d31-48cc-b4e9-2b45c8144f7f.txt",10,"L'experience est assez stressante en raison du volume sonore et des bruits anxiog<e8>nes",38,2,"Lille","France",10,3,NA,1,"LatinScript",NA,7,20,"2600","4000",3,3,6,1,4,1,5,3,6,3.625,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,18,16,17,1,4,4,2,2,3,7,8,7,5,4,4,1,0,1,1,4,3,2,4,1,3,4,1,1,1,6,5,2,5,6,0.307888880676384,1.18432526718962,0.87643638651324,3,4.5,1.5
"858","XXXX",324,"s.2a61c904-6b8c-43a2-92fc-e7fb98ad2279.txt",18,"Nervosit<e9> petite",43,2,"La Broque","FRANCE",3,9,NA,1,"LatinScript",NA,3,12,"990","990",1,7,6,5,7,6,6,7,6,6.25,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,8,11,8,15,12,16,3,3,3,3,5,4,5,4,3,1,1,1,2,4,2,2,2,2,2,2,2,4,3,3,3,3,3,3,-0.454668081103413,0.11674497575049,0.571413056853903,2,3,1
"859","XXXX",764,"s.61d9aaf9-701b-4039-b169-0214b336966b.txt",24,"rien",51,1,"Versailles","France",3,3,NA,2,"OtherScript","anglais",1,10,"500","500",1,7,7,7,7,7,7,7,7,7,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,7,12,14,12,8,7,5,5,5,1,1,5,8,8,8,0,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"860","XXXX",303,"s.27c080b0-60e5-4a1d-8da8-d1f111138d5e.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,6,2,4,2,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.148032323428304,NA,NA,2.5,NA,NA
"861","XXXX",1612,"s.d51966fb-ab08-41bb-832e-9f62335fe155.txt",13,"J'AI RESSENTIE UN PEU DE NERVOSITE A CAUSE DU SON.",41,1,"CLERMONT-FERRAND","FRANCE",5,5,NA,2,"OtherScript",NA,5,12,"2200","3500",5,3,1,2,5,2,4,1,2,2.5,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,20,17,19,3,6,5,3,3,3,5,6,5,7,5,3,0,1,1,1,2,4,6,4,3,4,3,1,2,4,7,4,5,5,5,0.494886423635203,1.15749658160197,0.662610157966768,3.5,4.75,1.25
"862","XXXX",268,"s.22c7b8be-6982-4306-be5e-5476f45d6d75.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","XXXX",1611,"s.d4ff22a2-0af7-43db-8b18-d1899e4bdd58.txt",11,"jugement",53,1,"Yzeure","France",2,10,NA,1,"LatinScript",NA,5,7,"800","3200",1,7,7,4,7,1,7,7,7,5.875,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,12,8,0,0,0,5,5,7,6,5,6,4,6,5,0,0,1,4,3,2,2,2,2,2,3,1,1,1,2,2,1,2,2,-0.244307598190856,-0.614120198830553,-0.369812600639697,2.25,1.75,-0.5
"864","XXXX",339,"s.2c308449-d73a-42b2-83cd-c60c06b6284e.txt",8,"plut<f4>t g<e9>n<e9> par le bruit",53,2,"DIJON","FRANCE",6,4,NA,1,"LatinScript",NA,7,24,"1900","4500",4,2,5,4,5,2,4,2,2,3.25,"LoudSound",NA,0.5,0.5,0.5,0.5,0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,10,12,8,0,0,0,4,3,4,4,4,4,8,7,7,0,0,1,1,4,2,1,2,1,2,2,1,2,1,3,2,2,4,3,-0.595466837812709,-0.0742916108746627,0.521175226938047,1.75,2.75,1
"865","XXXX",172,"s.1441cb0b-c990-4e76-8bc9-6691e0d4df29.txt",12,"Int<e9>ressant",38,1,NA,"France",3,5,NA,1,"LatinScript",NA,4,1,NA,NA,2,4,4,4,5,4,6,5,5,4.625,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,12,16,17,7,4,4,4,4,4,4,4,4,5,4,4,0,0,0,4,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,1.49640253543729,1.34142815875861,-0.154974376678685,5,5,0
"866","XXXX",1166,"s.978b81f1-3cf1-439f-913c-cd430b343361.txt",7,"De la stimulation, une demande d'<ea>tre concentr<e9> pour r<e9>aliser une t<e2>che mais rien d'insurmontable.",35,2,"Caen","France",8,3,NA,1,"LatinScript",NA,5,21,"2000","2000",1,5,6,5,4,2,5,5,6,4.75,"SoftSound",NA,0.5,-0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,21,17,18,2,6,6,3,4,4,7,6,6,7,4,4,0,1,0,2,3,5,4,4,5,5,5,2,2,5,4,4,4,4,4,1.31296541533169,0.729086567254548,-0.583878848077145,4.75,4,-0.75
