"","participant","chooserandom_Instruction_1","chooserandom_Condition_1","chooserandom_Relevance_1","ID_Yapper","Angry_pretest","Anxious_pretest","Happy_pretest","Depressed_pretest","Tense_pretest","Calm_pretest","Stressed_pretest","Nervous_pretest","SoundCalibration_1","SoundProblem_1","count_Trial1_Irrelevant_1","Pleasure_Trial1_Irrelevant_1","Arousal_Trial1_Irrelevant_1","Control_Trial1_Irrelevant_1","count_Criticaltrial_Irrelevant_1","Pleasure_Criticaltrial_Irrelevant_1","Arousal_Criticaltrial_Irrelevant_1","Control_Criticaltrial_Irrelevant_1","IB_Criticaltrial_Irrelevant_1","IB_Feature_Criticaltrial_Irrelevant_1","IB_Color_Criticaltrial_Irrelevant_1","IB_Motion_Criticaltrial_Irrelevant_1","count_Dividedtrial_Irrelevant_1","Pleasure_Dividedtrial_Irrelevant_1","Arousal_Dividedtrial_Irrelevant_1","Control_Dividedtrial_Irrelevant_1","IB_Dividedtrial_Irrelevant_1","IB_Feature_Dividedtrial_Irrelevant_1","IB_Color_Dividedtrial_Irrelevant_1","IB_Motion_Dividedtrial_Irrelevant_1","IB_Fulltrial_Irrelevant_1","IB_Feature_Fulltrial_Irrelevant_1","IB_Color_Fulltrial_Irrelevant_1","IB_Motion_Fulltrial_Irrelevant_1","count_Trial1_Relevant_1","Pleasure_Trial1_Relevant_1","Arousal_Trial1_Relevant_1","Control_Trial1_Relevant_1","count_Criticaltrial_Relevant_1","Pleasure_Criticaltrial_Relevant_1","Arousal_Criticaltrial_Relevant_1","Control_Criticaltrial_Relevant_1","IB_Criticaltrial_Relevant_1","IB_Feature_Criticaltrial_Relevant_1","IB_Color_Criticaltrial_Relevant_1","IB_Motion_Criticaltrial_Relevant_1","count_Dividedtrial_Relevant_1","Pleasure_Dividedtrial_Relevant_1","Arousal_Dividedtrial_Relevant_1","Control_Dividedtrial_Relevant_1","IB_Dividedtrial_Relevant_1","IB_Feature_Dividedtrial_Relevant_1","IB_Color_Dividedtrial_Relevant_1","IB_Motion_Dividedtrial_Relevant_1","IB_Fulltrial_Relevant_1","IB_Feature_Fulltrial_Relevant_1","IB_Color_Fulltrial_Relevant_1","IB_Motion_Fulltrial_Relevant_1","Angry","Anxious","Happy","Depressed","Tense","Calm","Stressed","Nervous","Check_sound_1","Check_Uncomfort_1","Check_Volume_1","Connaissance_1","Connaissance_Task_1","Connaissance_IB_1","Subjective_SES","PESS_1","PESS_2","PESS_3","PESS_4","PESS_5","PESS_6","PESS_7","PESS_8","Pay_Distance","Household_Nb","Pay_Amount","Pay_Month","Age","Gender","Town","Country","Writing_Script_C","Writing_Language","Studies","CSP","CSP_Other","Game_Feelings","TIME_start","TIME_end","TIME_total","ID","PrimaryTask","PrimaryTask_C","Threat","Threat_C","Congruency","Congruency_C","Calm_pretest_Recod","Calm_Recod","SoundCalibration","SoundProblem","Count_Trial1","Count_TrialCritical","Count_TrialDivided","Error_Trial1","Error_TrialCritic","Error_TrialDivided","PleasureTrial1","PleasureCritical","PleasureDivided","ArousalTrial1","ArousalCritical","ArousalDivided","SenseControlTrial1","SenseControlCritical","SenseControlDivided","Noticing_Critic","Noticing_Divided","Noticing_Full","Check_Sound","Check_Uncomfort","Check_Volume","Knew","KnewTask","KnewIB","Writing_Script","FearScore_pre","FearScore_post","FearMean_pre","FearMean_post","FearScore","FearMean","PESS_Mean"
"23","s.45506956-4af7-4369-a38f-76e4239a9ec3.txt",1,2,2,"XXXX",4,4,3,5,3,4,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-06-15-59",NA,NA,527,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,4,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.913722270909873,NA,4,NA,NA,NA,NA
"24","s.350a69b2-0ce4-47ed-9abe-fc31e14c5e55.txt",1,1,1,"XXXX",1,4,4,4,4,7,4,4,3,NA,10,5,1,9,11,4,3,9,2,NA,NA,NA,8,5,3,9,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,7,1,1,2,NA,NA,1,1,1,5,7,7,7,7,7,7,7,6,24,1,"540","540",53,2,"ugine","france",1,NA,3,9,NA,"rien de particulier, j'<e9>tais focalis<e9> sur la t<e2>che <e0> effectuer","2023-09-08-15-28","2023-09-08-15-37",9,411,"WhiteFocus",-0.5,"Control",-0.5,"Incongruent",-0.5,1,1,"LoudSound",NA,10,11,8,0,1,0,5,4,5,1,3,3,9,9,9,0,0,1,-0.5,NA,NA,-0.5,-0.5,-0.5,"LatinScript",0.846045663257057,-1.10793820725763,4,1,-1.95398387051468,-3,6.875
"25","s.281f577d-53c2-4b59-89a3-dd983b83a5ec.txt",1,1,1,"XXXX",1,1,4,1,1,6,1,1,3,NA,10,6,3,9,12,5,3,8,1,3,2,7,8,5,3,8,1,3,2,2,2,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,2,4,1,2,2,NA,NA,1,1,2,5,4,6,3,3,4,3,5,5,15,2,"1100","3000",38,1,"SAVENAY","FRANCE",1,NA,3,4,NA,"Je m'attendais <e0> entendre des sons, ce qui m'a tenue en alerte, mais aucun son n'est apparu. Cela m'a perturb<e9>e.","2023-09-15-15-12","2023-09-15-15-27",15,308,"WhiteFocus",-0.5,"Control",-0.5,"Incongruent",-0.5,2,4,"LoudSound",NA,10,12,8,0,0,0,6,5,5,3,3,3,9,8,8,1,1,0,-0.5,NA,NA,-0.5,-0.5,0.5,"LatinScript",-1.10502495328365,-0.812588056492525,1,1.5,0.292436896791122,0.5,4.125
"26","s.9d8ab664-1090-489c-9000-9f7c9de71293.txt",1,2,1,"XXXX",4,5,4,2,5,3,5,5,2,NA,10,4,4,7,12,4,4,7,2,NA,NA,NA,8,4,4,6,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,3,4,6,3,6,6,1,1,2,1,2,1,4,4,2,2,1,2,2,2,3,25,1,"2500","2500",52,2,"nice","france",1,NA,6,4,NA,"anxi<e9>t<e9> et stresse par les cris et la sir<e8>ne","2023-09-05-19-24","2023-09-05-19-33",9,1206,"WhiteFocus",-0.5,"Threat",0.5,"Incongruent",-0.5,5,5,"SoftSound",NA,10,12,8,0,0,0,4,4,4,4,4,4,7,7,6,0,1,1,0.5,0.5,0.5,-0.5,0.5,-0.5,"LatinScript",1.49640253543729,1.95376975026266,5,6,0.457367214825373,1,2.25
"27","s.f67c53cf-c893-4a16-a100-9319d622fcc4.txt",1,1,2,"XXXX",1,1,1,1,1,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-14-17-08",NA,NA,1852,"WhiteFocus",-0.5,"Control",-0.5,"Congruent",0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,-1.10502495328365,NA,1,NA,NA,NA,NA
"28","s.90214cbb-0c42-418d-98de-0d3a34c1c8e0.txt",2,2,1,"XXXX",2,1,5,1,3,6,2,3,2,NA,12,3,7,4,12,5,4,6,1,3,4,2,8,6,2,7,1,3,4,2,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,6,5,4,3,1,1,1,1,1,1,6,2,5,2,4,4,2,4,5,5,4,"2100","1600",42,2,"Strasbourg","France",2,"Arabe",8,3,NA,"D<e9>sagr<e9>able en d<e9>but avec les cris ensuiteau fur et a m<e9>sure, je me suis concentr<e9> sur la tache","2023-10-25-14-09","2023-10-25-14-21",12,1121,"BlackFocus",0.5,"Threat",0.5,"Incongruent",-0.5,2,3,"SoftSound",NA,12,12,8,1,2,0,3,5,6,7,4,2,4,6,7,1,1,0,0.5,0.5,-0.5,-0.5,-0.5,-0.5,"OtherScript",-0.296269205254328,0.530944971160877,2.25,3.75,0.827214176415206,1.5,3.5
"29","s.be7a29bf-cce9-4158-8b66-e536498463cc.txt",1,1,2,"XXXX",1,1,6,1,1,7,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-28-13-17",NA,NA,1446,"WhiteFocus",-0.5,"Control",-0.5,"Congruent",0.5,1,NA,"SoftSound",NA,20,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,-1.10502495328365,NA,1,NA,NA,NA,NA
"30","s.7946e20d-8fde-49b9-8e66-9f854b95afe0.txt",1,2,2,"XXXX",1,5,4,6,1,3,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,5,3,11,5,4,5,2,NA,NA,NA,15,4,3,6,1,3,4,2,1,3,4,2,1,5,2,3,5,4,5,6,1,1,2,1,1,2,7,4,2,2,2,1,1,7,7,30,1,"250","4500",24,2,"Ozouer Le Voulgis","France",1,NA,3,9,NA,"Perplexe et malaisant.","2023-09-12-17-31","2023-09-12-17-42",11,949,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,5,4,"LoudSound",NA,8,11,15,15,12,9,4,5,4,5,4,3,3,5,6,0,1,1,0.5,0.5,0.5,-0.5,-0.5,0.5,"LatinScript",1.03336048562616,1.52535973591524,4,5.25,0.491999250289078,1.25,3.25
"31","s.d95fdd2c-4632-430a-ac92-4ec3a134c2ca.txt",2,2,2,"XXXX",4,5,6,6,5,3,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6,6,4,17,6,6,4,2,NA,NA,NA,16,6,6,4,2,NA,NA,NA,1,3,2,2,3,5,6,6,5,4,5,5,1,1,2,1,1,2,2,7,6,6,6,6,7,6,7,1,1,"534","534",31,2,"Limoges","France",1,NA,5,5,NA,"J'ai <e9>t<e9> str<e9>ss<e9>.","2023-09-06-09-50","2023-09-06-10-00",10,1648,"BlackFocus",0.5,"Threat",0.5,"Congruent",0.5,5,4,"LoudSound",NA,16,17,16,3,3,5,6,6,6,6,6,6,4,4,4,0,0,1,0.5,0.5,0.5,-0.5,-0.5,0.5,"LatinScript",1.49640253543729,1.34142815875861,5,5,-0.154974376678685,0,6.375
"32","s.c8b77db8-1fc5-4774-ac2f-db9d064dc7f0.txt",1,2,2,"XXXX",4,5,5,4,5,2,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,6,4,15,3,7,4,2,NA,NA,NA,19,4,8,4,1,3,4,2,1,3,4,2,4,5,3,4,5,3,5,5,1,2,2,1,2,2,6,5,6,3,3,3,6,6,6,1,1,"1150","1150",37,1,"Colmar","France",1,NA,5,2,NA,"J'ai surtout ressenti du stress et une difficult<e9> <e0> me concentrer","2023-09-05-14-17","2023-09-05-14-29",12,1533,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,6,5,"SoftSound",NA,18,15,19,5,8,5,3,3,4,6,7,8,4,4,4,0,1,1,0.5,-0.5,0.5,-0.5,0.5,0.5,"LatinScript",1.49640253543729,1.34142815875861,5,5,-0.154974376678685,0,4.75
"33","s.85e97798-f171-4ea2-a2d6-2e6845b18e6a.txt",2,1,1,"XXXX",1,1,1,1,1,7,1,1,3,NA,11,7,2,9,13,7,2,8,1,3,4,2,7,6,3,7,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,5,3,3,2,NA,NA,1,1,1,4,3,6,3,3,3,3,2,3,20,2,"1500","3000",34,2,"Trois Palis","France",1,NA,5,5,NA,"J'attendais d'entendre un son d<e9>sagr<e9>able","2023-10-07-00-34","2023-10-07-00-46",12,1047,"BlackFocus",0.5,"Control",-0.5,"Incongruent",-0.5,1,3,"LoudSound",NA,11,13,7,0,1,1,7,7,6,2,2,3,9,8,7,1,1,1,-0.5,NA,NA,-0.5,-0.5,-0.5,"LatinScript",-1.10502495328365,-0.120302190403479,1,2.5,0.984722762880168,1.5,3.25
"34","s.207071b5-9d7e-4310-aef1-f74be85d8dd8.txt",2,2,1,"XXXX",1,1,7,1,1,6,2,2,3,NA,27,4,6,6,12,8,3,7,1,3,2,5,8,9,2,9,1,3,4,2,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,4,4,4,1,1,1,1,1,2,7,3,5,1,6,1,4,5,4,20,3,"1800","1800",29,2,"Athis Mons","France",1,NA,8,3,NA,"Belle exp<e9>rience avec de points cibl<e9>s sur mon attention.","2023-09-06-15-10","2023-09-06-15-25",15,252,"BlackFocus",0.5,"Threat",0.5,"Incongruent",-0.5,2,4,"LoudSound",NA,27,12,8,16,2,0,4,8,9,6,3,2,6,7,9,1,1,0,0.5,0.5,-0.5,-0.5,-0.5,0.5,"LatinScript",-0.711227350265492,0.373515818023594,1.5,3.25,1.08474316828909,1.75,3.625
"35","s.7d638aba-3e93-4047-8f8a-a2ca59f8fb99.txt",1,2,2,"XXXX",2,2,7,2,4,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,7,6,15,6,7,8,1,3,4,2,21,7,4,6,1,3,4,2,1,3,4,2,3,2,5,1,2,6,2,2,1,1,2,1,2,2,8,2,2,1,2,6,1,1,1,3,1,"50","60",19,2,"bordeaux","france",2,"anglais",4,8,NA,"j'ai <e9>t<e9> tr<e8>s attentif","2023-09-07-10-13","2023-09-07-10-22",9,979,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,3,2,"LoudSound",NA,17,15,21,6,8,3,7,6,7,7,7,4,6,8,6,1,1,1,0.5,0.5,0.5,-0.5,0.5,0.5,"OtherScript",0.170650546820308,-0.495596615753568,3,2,-0.666247162573876,-1,2
"36","s.63c3d003-cfaa-4188-aa72-63a050bd4c25.txt",2,1,2,"XXXX",4,4,4,3,4,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-05-19-15",NA,NA,780,"BlackFocus",0.5,"Control",-0.5,"Congruent",0.5,5,NA,"SoftSound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.05640614616961,NA,4.25,NA,NA,NA,NA
"37","s.299def07-3d48-49f2-843b-74525d3a7a87.txt",2,2,1,"XXXX",1,2,2,1,2,5,1,1,3,NA,19,3,5,4,12,5,3,7,2,NA,NA,NA,6,5,4,5,1,3,4,2,2,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,5,3,3,3,1,1,2,1,1,1,6,2,5,2,2,2,5,6,6,20,3,"1600","0",27,1,"PARIS","FRANCE",1,NA,7,5,NA,"Les cris m""ont un peu angoiss<e9>e","2023-10-11-20-20","2023-10-11-20-37",17,320,"BlackFocus",0.5,"Threat",0.5,"Incongruent",-0.5,3,5,"LoudSound",NA,19,12,6,8,2,2,3,5,5,5,3,4,4,7,5,0,1,0,0.5,0.5,0.5,-0.5,-0.5,-0.5,"LatinScript",-0.848465684121568,0.221058539890438,1.5,3.25,1.06952422401201,1.75,3.75
"38","s.f17d0a9b-ebce-4afb-bd20-2808a899011f.txt",2,2,2,"XXXX",2,2,6,2,2,5,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,4,4,16,4,6,5,1,3,2,2,20,4,6,4,1,3,2,2,1,3,2,2,2,7,2,2,6,4,7,6,1,2,2,1,1,1,6,7,7,7,5,7,7,7,7,30,2,"1600","1800",29,2,"Cernay les Reims","FRANCE",1,NA,6,5,NA,"du stress","2023-09-06-13-46","2023-09-06-14-00",14,1815,"BlackFocus",0.5,"Threat",0.5,"Congruent",0.5,3,4,"SoftSound",NA,21,16,20,2,4,1,4,4,4,4,6,6,4,5,4,1,1,1,0.5,-0.5,0.5,-0.5,-0.5,-0.5,"LatinScript",-0.244307598190856,2.27076119100162,2.25,6.5,2.51506878919248,4.25,6.75
"39","s.8c79bee8-c7f2-4fff-9275-3c2e5259c59b.txt",2,1,2,"XXXX",1,1,4,1,1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7,3,7,10,7,3,7,2,NA,NA,NA,10,7,3,7,1,5,6,6,1,3,2,4,1,1,5,1,1,5,1,1,2,NA,NA,1,1,2,5,4,1,1,1,1,1,1,1,1,1,"0","0",61,2,"CLERMONT-FERRAND","FRANCE",1,NA,2,9,NA,"j'ai ressenti du bien <e9>tre!","2023-09-19-12-10","2023-09-19-12-34",24,1085,"BlackFocus",0.5,"Control",-0.5,"Congruent",0.5,3,3,"SoftSound",NA,15,10,10,4,10,11,7,7,7,3,3,3,7,7,7,0,0,1,-0.5,NA,NA,-0.5,-0.5,0.5,"LatinScript",-1.10502495328365,-1.10793820725763,1,1,-0.00291325397397868,0,1.375
"40","s.69892880-e140-4367-beb7-919411fa7335.txt",2,1,2,"XXXX",1,2,5,2,1,7,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,5,7,14,5,5,7,1,3,2,2,18,5,5,8,2,NA,NA,NA,1,3,2,2,2,2,6,1,3,6,2,3,2,NA,NA,1,1,1,7,3,5,3,4,3,5,3,5,15,1,"10000","15000",52,2,"vitry sur seine","France",1,NA,7,2,NA,"tout <e7>a pour quoi ?","2023-09-06-16-04","2023-09-06-16-15",11,829,"BlackFocus",0.5,"Control",-0.5,"Congruent",0.5,1,2,"LoudSound",NA,7,14,18,12,6,3,5,5,5,5,5,5,7,7,8,1,0,1,-0.5,NA,NA,-0.5,-0.5,-0.5,"LatinScript",-0.0201172332393985,-0.200246464988467,2.5,2.5,-0.180129231749069,0,3.875
"41","s.f0a1e401-42d8-4e7b-a021-071087dadf0a.txt",1,1,1,"XXXX",1,1,5,1,1,7,1,1,2,NA,10,9,1,9,12,9,1,9,2,NA,NA,NA,8,9,1,9,2,NA,NA,NA,1,3,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7,1,1,7,1,1,2,NA,NA,2,1,2,7,4,7,5,3,5,4,4,5,15,3,"1900","1900",42,1,"MONT BERNANCHON","FRANCE",1,NA,3,5,NA,"Rien en particulier","2023-10-15-21-32","2023-10-15-21-46",14,1804,"WhiteFocus",-0.5,"Control",-0.5,"Incongruent",-0.5,1,1,"SoftSound",NA,10,12,8,0,0,0,9,9,9,1,1,1,9,9,9,0,0,1,-0.5,NA,NA,0.5,-0.5,0.5,"LatinScript",-1.10502495328365,-1.10793820725763,1,1,-0.00291325397397868,0,4.625
"42","s.c9d39bee-938c-4c47-97b1-f30b83af6db8.txt",1,2,2,"XXXX",1,1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,8,7,20,5,4,4,2,NA,NA,NA,17,7,3,8,1,3,3,2,1,3,4,2,1,2,1,1,4,3,2,3,1,1,1,1,1,2,6,2,4,1,3,5,2,5,4,5,4,"3000","3000",43,2,"Villejuif","France",2,"Berb<e8>re",4,5,NA,"Stress","2023-09-22-16-57","2023-09-22-17-12",15,1540,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,7,5,"LoudSound",NA,10,20,17,13,3,7,5,5,7,8,4,3,7,4,8,0,1,1,0.5,0.5,-0.5,-0.5,-0.5,0.5,"OtherScript",-1.10502495328365,-0.0888278913800006,1,2.75,1.01619706190365,1.75,3.25
"43","s.36ead391-85a0-43e4-9aa0-bc86afd115fa.txt",1,1,1,"XXXX",1,3,6,3,1,6,3,3,3,NA,10,6,6,7,12,4,7,5,2,NA,NA,NA,9,7,4,8,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,4,5,4,4,2,NA,NA,1,1,1,4,4,7,6,6,4,4,3,6,6,4,"2500","2500",32,1,"Nantes","France",1,NA,5,9,NA,"Du stress d'entendre du bruit et d'<ea>tre surprise","2023-10-25-12-44","2023-10-25-12-55",11,433,"WhiteFocus",-0.5,"Control",-0.5,"Incongruent",-0.5,2,3,"LoudSound",NA,10,12,9,0,0,1,6,4,7,6,7,4,7,5,8,0,1,1,-0.5,NA,NA,-0.5,-0.5,-0.5,"LatinScript",-0.0358322338287424,0.610562984177563,2.5,3.75,0.646395218006306,1.25,5
"44","s.325db734-2030-4907-9203-0165389bbc21.txt",2,1,2,"XXXX",1,3,7,2,1,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8,3,9,18,8,3,9,2,NA,NA,NA,17,8,4,8,1,3,2,2,1,3,2,2,1,2,6,2,1,7,2,2,2,NA,NA,1,2,2,6,3,7,7,4,5,5,7,7,31,3,"2100","2722",25,1,"varennes-l<e8>s-narcy","france",1,NA,8,3,NA,"du calme et une grande concentration, une petite apr<e9>hension apr<e8>s la question ""avez vous vue quelqure chose d'inatendue"" javais peur qu'une image d'horreur avec le son s'affiche sans pr<e9>venir...","2023-09-28-13-12","2023-09-28-13-24",12,390,"BlackFocus",0.5,"Control",-0.5,"Congruent",0.5,2,1,"LoudSound",NA,16,18,17,3,2,4,8,8,8,3,3,4,9,9,8,0,1,1,-0.5,NA,NA,-0.5,0.5,0.5,"LatinScript",-0.613066956952497,-0.607015189362035,1.75,1.75,0.00605176759046222,0,5.625
"45","s.042a0ec7-5195-41a3-9b00-914317c4bf51.txt",2,2,2,"XXXX",4,1,6,1,1,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,5,6,15,4,7,5,1,3,2,2,16,5,4,6,1,3,2,2,1,3,2,2,1,1,1,1,3,4,4,1,1,1,1,1,1,2,2,6,2,3,5,6,2,5,5,10,4,"2000","1000",44,2,"GRAMAT","FRANCE",2,"ANGLAIS",8,1,NA,NA,"2023-09-18-10-56","2023-09-18-11-10",14,46,"BlackFocus",0.5,"Threat",0.5,"Congruent",0.5,2,4,"LoudSound",NA,14,15,16,5,5,5,3,4,5,5,7,4,6,5,6,1,1,1,0.5,0.5,-0.5,-0.5,-0.5,0.5,"OtherScript",-0.89466447037109,-0.289697487054776,1.25,2.25,0.604966983316314,1,4.25
"46","s.14dcf44d-7474-4712-89c2-985d8693cd95.txt",2,2,2,"XXXX",1,3,4,4,3,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,6,5,17,3,6,7,1,3,2,2,17,4,7,8,1,3,2,2,1,3,2,2,1,4,4,4,5,3,4,5,1,1,2,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-07-14-25",NA,NA,175,"BlackFocus",0.5,"Threat",0.5,"Congruent",0.5,4,5,"LoudSound",NA,18,17,17,1,3,4,2,3,4,6,6,7,5,7,8,1,1,1,0.5,0.5,0.5,-0.5,-0.5,-0.5,NA,0.406049273989379,1.02443671801965,3.25,4.5,0.61838744403027,1.25,NA
"47","s.100d8c20-a2e6-427f-9868-6adc675b551f.txt",2,2,2,"XXXX",2,1,5,3,1,6,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,6,7,17,3,6,7,1,3,2,2,18,3,7,7,1,3,2,2,1,3,2,2,1,5,1,1,5,4,4,4,1,1,2,1,1,1,6,3,7,2,5,2,7,2,5,19,3,"2000","2500",55,2,"Saint Denis","Reunion",1,NA,5,5,NA,"inqui<e9>tude","2023-10-10-17-04","2023-10-10-17-22",18,128,"BlackFocus",0.5,"Threat",0.5,"Congruent",0.5,2,4,"LoudSound",NA,16,17,18,3,3,3,3,3,3,6,6,7,7,7,7,1,1,1,0.5,0.5,0.5,-0.5,-0.5,-0.5,"LatinScript",-1.10502495328365,0.959028723939999,1,4.5,2.06405367722365,3.5,4.125
